OBJECTID,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Groups_With_Access_Code,Access_Days_Time,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Charging_Outlets,EV_Network,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Open_Date,EV_Connector_Types,Facility_Type,EV_Pricing
776,WF EV STATIONS,317 Brooks St,Wake Forest,NC,27587,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.97614,-78.5087763,2020-06-17 0:00:00,145219,,J1772,,Free
777,720 GARAGE,621 S Poplar St,Charlotte,NC,28202,888-758-4389,Public,24 hours daily,,3,,3,ChargePoint Network,200-9,35.224454,-80.850048,2020-06-17 0:00:00,145223,,J1772,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $0.09 per kWh, maximum payment of $40"
778,720 GARAGE,720 S Church St,Charlotte,NC,28202,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-8,35.223828,-80.850717,2020-06-17 0:00:00,145224,,J1772,,"Pricing is based on length of time and kWh used. $0 per hour, and $5 per additional hour, $0.09 per kWh, maximum payment of $40"
779,Mills Rentals,201 Carr St,Carrboro,NC,27510,919-967-0045,Public - Card key at all times,24 hours daily; Key card required,,6,,6,Non-Networked,200-9,35.909422,-79.071185,2019-10-04 0:00:00,145473,2014-03-01 0:00:00,J1772,OFFICE_BLDG,$1.50 per hour
780,Mooresville Ford,151 E Plaza Dr,Mooresville,NC,28115,704-664-1300,Public,Service Center use only,,1,,1,Non-Networked,200-9,35.589615,-80.834215,2019-10-04 0:00:00,145491,2013-04-01 0:00:00,J1772,CAR_DEALER,
781,WFM - SOUTH,14 S Tunnel Rd,Asheville,NC,28805,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.5824808,-82.5235622,2020-06-17 0:00:00,146880,,J1772,,Free
782,COC,4200 Corning Pl,Charlotte,NC,28216,888-758-4389,Public,24 hours daily,,8,,8,ChargePoint Network,GPS,35.3305497,-80.9387252,2020-06-17 0:00:00,146881,,J1772,,$0.1 per kWh
783,Starbucks,42 Shelter Cove Ln,Hilton Head,SC,29928,843-816-6456,Public,24 hours daily,,1,,1,Non-Networked,GPS,32.182354,-80.722728,2019-12-12 0:00:00,147098,2019-10-19 0:00:00,J1772,RESTAURANT,Free
784,CHARGER123,3774 Doctor M.L.K. Jr Blvd,New Bern,NC,28562,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.09647,-77.109276,2020-06-17 0:00:00,147113,,J1772,,Free
785,TOWN OF CARY,113 Walnut St,Cary,NC,27511,888-758-4389,Public,24 hours daily,,14,,14,ChargePoint Network,200-9,35.783204,-78.779344,2020-06-17 0:00:00,147303,,J1772,,Free
786,City of Raleigh - Moore Square Deck,233 S Wilmington St,Raleigh,NC,27601,919-996-3030,Public,24 hours daily; pay garage,,1,,1,Non-Networked,200-9,35.777463,-78.637505,2019-11-08 0:00:00,147315,2019-09-01 0:00:00,J1772,PAY_GARAGE,Free
787,DC FAST CHARGER,100 Cooperative Way,Lenoir,NC,28645,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,35.9348435,-81.5313956,2020-06-17 0:00:00,147405,,CHADEMO J1772COMBO,,Pricing is based on time of day. $10 per hour from 2:00 PM to 7:00 PM
788,DOMINION ENERGY,1000 Saxe Gotha Rd,West Columbia,SC,29172,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-9,33.933965,-81.048839,2020-06-17 0:00:00,147465,,J1772,,Free
789,DOMINION ENERGY,1120 Fort Congaree Trail,Cayce,SC,29033,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,33.9342729,-81.0395138,2020-06-17 0:00:00,147466,,J1772,,Free
790,ACCESSO SERVICE,2605 Meridian Pkwy,Durham,NC,27713,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.9120702,-78.9035743,2020-06-17 0:00:00,147472,,J1772,,Free
791,ACCESSO SERVICE,2600 Meridian Pkwy,Durham,NC,27713,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.913395,-78.90265,2020-06-17 0:00:00,147473,,J1772,,Free
792,ACCESSO SERVICE,2525 Meridian Pkwy,Durham,NC,27713,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.9103096,-78.8982906,2020-06-17 0:00:00,147474,,J1772,,Free
793,CAPE HATTERAS,41001 NC-12,Avon,NC,27915,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,35.3469903,-75.5035586,2020-06-17 0:00:00,147587,,CHADEMO J1772COMBO,,"Pricing is based on length of time and kWh used. $0 per hour, and $10 per additional hour, $0.27 per kWh"
794,Klingspor Abrasives,2555 Tate Blvd SE,Hickory,NC,28602,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,2,,2,SemaCharge Network,GPS,35.725097,-81.282414,2020-06-17 0:00:00,148510,,J1772,,FREE
795,400 Rhett,400 Rhett ST,Greenville,SC,29601,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,2,,2,SemaCharge Network,GPS,34.8447991,-82.4076852,2020-06-17 0:00:00,148536,,J1772,,$1.00-$5.00/Hr Variable Parking Fee
796,Bob Barker Company,134 North Main Street,Fuquay Varina,NC,27526,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,2,,2,SemaCharge Network,GPS,35.586162,-78.79956,2020-06-17 0:00:00,148553,,J1772,,FREE
797,Purfoy Charger 1,7925 Purfoy Rd,Fuquay Varina,NC,27526,800-663-5633,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,1,,1,SemaCharge Network,GPS,35.581498,-78.770625,2020-06-17 0:00:00,148554,,J1772,,FREE
798,Barrier Island Station,"1245 Duck Road
Bldg 200",Duck,NC,27949,800-663-5633,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,2,,2,SemaCharge Network,GPS,36.1749154,-75.7556629,2020-06-17 0:00:00,148596,,J1772,,$1.50/Hr Parking Fee
799,Homewood Suites Wilmington Mayfaire,6732 Swan Mill Road,Wilmington,NC,28405,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,1,,1,SemaCharge Network,GPS,34.2380943,-77.832522,2020-06-17 0:00:00,148761,,J1772,,FREE
800,Veterans Park Apartments,"161 Halyburton Memorial Parkway
Building 157",Wilmington,NC,28412,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,2,,2,SemaCharge Network,GPS,34.0961969,-77.9188768,2020-06-17 0:00:00,148762,,J1772,,FREE
801,Elan Midtown Apts,441 Meeting Street,Charleston,SC,29403,800-663-5633,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,1,,1,SemaCharge Network,GPS,32.7934539,-79.939577,2020-06-17 0:00:00,148807,,J1772,,$1.00/Hr Parking Fee
802,CENTRAL EMC HQ,8038 Moncure Pittsboro Rd,Moncure,NC,27559,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,35.6232018,-79.0884711,2020-06-17 0:00:00,149225,,CHADEMO J1772COMBO,,$0.27 per kWh
803,Sheetz - Tesla Supercharger,619 Ruin Creek Road,Henderson,NC,27536,877-798-3752,Public,24 hours daily; for Tesla use only,,,8,8,Tesla,200-9,36.3291,-78.4478,2020-05-01 0:00:00,149314,2019-09-30 0:00:00,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
804,Kill Devil Hills - Tesla Supercharger,2012 S Croatan Hwy,Kill Devil Hills,NC,27948,877-798-3752,Public,24 hours daily; for Tesla use only,,,8,8,Tesla,200-9,35.9932,-75.6515,2020-05-01 0:00:00,149319,2019-09-30 0:00:00,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
805,Sheetz - Tesla Supercharger,2905 Rockford Street,Mt Airy,NC,27030,877-798-3752,Public,24 hours daily; for Tesla use only,,,8,8,Tesla,200-9,36.4589,-80.6367,2020-05-01 0:00:00,149335,2019-09-30 0:00:00,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
806,Deacon Jones Nissan,3305 McLain St,Goldsboro,NC,27534,,Public - Call ahead,Dealership business hours; contact 919-734-2411 for more information,,1,1,2,Non-Networked,GPS,35.368612,-77.929719,2020-06-09 0:00:00,149475,2019-05-01 0:00:00,CHADEMO J1772,CAR_DEALER,
807,Grainger Nissan - Beaufort,219 Robert Smalls Pkwy,Beaufort,SC,29906,843-321-4652,Public - Call ahead,Dealership business hours,,1,,1,Non-Networked,GPS,32.428635,-80.7207645,2020-06-09 0:00:00,149479,2019-05-01 0:00:00,J1772,CAR_DEALER,
808,MAIN STREET,100 W Main St,Wilkesboro,NC,28697,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,36.1485057,-81.1519602,2020-06-17 0:00:00,149524,,J1772,,Free
809,MAIN STREET,100 E Main St,Wilkesboro,NC,28697,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,36.148705,-81.1514123,2020-06-17 0:00:00,149525,,J1772,,Free
810,COREV,429 S Wilmington Street,Raleigh,NC,27601,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.774316,-78.638077,2020-06-17 0:00:00,149634,,J1772,,Free
811,ONE GLENWOOD,607 W Morgan Street,Raleigh,NC,27603,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7801149,-78.6485555,2020-06-17 0:00:00,149667,,J1772,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $4 per additional hour, $2.1 per kWh"
812,WISTERIA COFFEE,537 S Main St,King,NC,27021,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,36.2701602,-80.3606597,2020-06-17 0:00:00,149707,,J1772,,Free
813,CPI SECURITY,4300 Sandy Porter Rd,Charlotte,NC,28273,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-9,35.158299,-80.949965,2020-06-17 0:00:00,149713,,J1772,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $3 per additional hour"
814,Toringdon Market - Tesla Supercharger,3429 Toringdon Way,Charlotte,NC,28277,877-798-3752,Public,24 hours daily; for Tesla use only,,,12,12,Tesla,GPS,35.0693,-80.842,2020-05-01 0:00:00,150209,2019-11-19 0:00:00,TESLA,SHOPPING_CENTER,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
815,Sheetz - Tesla Supercharger,1700 East Market Street,Smithfield,NC,27577,877-798-3752,Public,24 hours daily; for Tesla use only,,,8,8,Tesla,GPS,35.505,-78.3254,2020-05-01 0:00:00,150227,2019-11-19 0:00:00,TESLA,SHOPPING_CENTER,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
816,"CHARLOTTE, NC",315 N Church St,Charlotte,NC,28202,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.2238953,-80.8478252,2020-06-17 0:00:00,150271,,J1772,,Free
817,COREV,233 S Wilmington Street,Raleigh,NC,27601,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.7771558,-78.6376996,2020-06-17 0:00:00,150317,,J1772,,Free
818,BoA Plaza,101 South Tryon Street,Charlotte,NC,28280,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,2,,2,SemaCharge Network,GPS,35.2266604,-80.8431913,2020-06-17 0:00:00,150371,,J1772,,$0.10/kWh Energy Fee
819,Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,7300  Market St,Wilmington,NC,28405,910-686-4175  877-798-3752,Public,24 hours daily,,2,,2,Tesla Destination,200-9,34.274343,-77.81617,2019-09-30 0:00:00,150553,2019-09-30 0:00:00,TESLA,,Free
820,Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,2102  W Cumberland St,Dunn,NC,28334,910-892-2693  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,35.32125,-78.63531,2019-09-30 0:00:00,150554,2019-09-30 0:00:00,TESLA,,Free
821,Barista Tiny - Tesla Destination,301 Simply Less Circle,Greer,SC,29651,864-884-1296  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,GPS,34.984135,-82.279306,2019-09-30 0:00:00,150560,2019-09-30 0:00:00,TESLA,,Free
822,Grand Atlantic Resort - Tesla Destination,2007 S Ocean Blvd,Myrtle Beach,SC,29577,843-448-7032  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,33.668942,-78.905953,2019-09-30 0:00:00,150615,2019-09-30 0:00:00,TESLA,,Free
823,Hotel Domestique - Tesla Destination,10 Road of Vines,Travelers Rest,SC,29690,864-516-1715  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-9,35.103838,-82.444389,2019-09-30 0:00:00,150735,2019-09-30 0:00:00,TESLA,,Free
824,Tru By Hilton Florence I-95 - Tesla Destination,2140 W Lucas St,Florence,SC,29501,843-629-7050  877-798-3752,Public,24 hours daily; for customer use only,,2,,2,Tesla Destination,200-8,34.234421,-79.805808,2019-09-30 0:00:00,150740,2019-09-30 0:00:00,TESLA,,Free
825,WB OFFICE 1,575 US-52,Wadesboro,NC,28170,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,34.955772,-80.05946,2020-06-17 0:00:00,152049,,CHADEMO J1772COMBO,,"Pricing is based on length of time and kWh used. $0 per hour, and $20 per additional hour, $0.27 per kWh"
826,OCEAN OAK,41 S Forest Beach Dr,Hilton Head Island,SC,29928,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,32.13836,-80.7600187,2020-06-17 0:00:00,152052,,J1772,,Free
827,PEMBROKE HQ,8344 Fayetteville Rd,Raeford,NC,28376,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-8,35.031364,-79.119602,2020-06-17 0:00:00,152098,,J1772,,Free
828,CAP DECK,311 Falls St,Greenville,SC,29601,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.8464023,-82.3993864,2020-06-17 0:00:00,152238,,J1772,,"Pricing is based on length of time. $1 per hour for the first 1 hour, and $2 per additional hour"
829,WAKE EMC,502 Southtown Cir,Rolesville,NC,27571,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.9155996,-78.4716679,2020-06-17 0:00:00,152288,,J1772,,Free
830,HAMPTON INN 1,106 Old Salem Rd,Seneca,SC,29678,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-9,34.698559,-82.939835,2020-06-17 0:00:00,152344,,J1772,,Free
831,SNOW HILL,34 N. Perry Dr,Snow Hill,NC,28580,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.4562191,-77.6919224,2020-06-17 0:00:00,152346,,J1772,,"Pricing is based on length of time and kWh used. $0 per hour, and $1 per additional hour, $0.2 per kWh"
832,NC STATE,William Moore Dr,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7976811,-78.7063203,2020-06-17 0:00:00,152410,,J1772,,Pricing is based on time of day. $2.5 per hour
833,NC STATE,909 Capability Dr,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7725034,-78.6810989,2020-06-17 0:00:00,152411,,J1772,,Pricing is based on time of day. $2.5 per hour
834,NC STATE,Partners Way,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,GPS,35.7711091,-78.6763801,2020-06-17 0:00:00,152412,,J1772,,Pricing is based on time of day. $2.5 per hour
835,NC STATE,840 Main Campus Dr,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7754837,-78.6759183,2020-06-17 0:00:00,152413,,J1772,,Pricing is based on time of day. $2.5 per hour
836,NC STATE,1017 Main Campus Dr,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7704198,-78.677132,2020-06-17 0:00:00,152414,,J1772,,Pricing is based on time of day. $2.5 per hour
837,NC STATE,110 Dan Allen Dr,Raleigh,NC,27607,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7873827,-78.6756108,2020-06-17 0:00:00,152415,,J1772,,Pricing is based on time of day. $2.5 per hour
838,NC STATE,Cates Ave,Raleigh,NC,27606,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.7821169,-78.6679066,2020-06-17 0:00:00,152416,,J1772,,Pricing is based on time of day. $2.5 per hour
839,CAP DECK,320 Falls St,Greenville,SC,29601,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.8463931,-82.3994447,2020-06-17 0:00:00,152466,,J1772,,"Pricing is based on length of time. $1 per hour for the first 1 hour, and $2 per additional hour"
840,PEMBROKE HQ,6090 NC-711,Pembroke,NC,28372,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.6531006,-79.1533237,2020-06-17 0:00:00,152533,,J1772,,Free
841,FORUM 3 EATON,8609 Six Forks Rd,Raleigh,NC,27615,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.8972353,-78.6512485,2020-06-17 0:00:00,152572,,J1772,,Free
842,BLUERIDGEENERGY,1216 Blowing Rock Blvd,Lenoir,NC,28645,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.9339,-81.52959,2020-06-17 0:00:00,152882,,J1772,,Free
843,BEMC,1029 Old Boardman Rd,Evergreen,NC,28438,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,34.436977,-78.95024,2020-06-17 0:00:00,152884,,CHADEMO J1772COMBO,,"Pricing is based on length of time and kWh used. $0 per hour, and $3.5 per additional hour, $0.27 per kWh"
844,FORUM 3 EATON,9320 Forum Dr,Raleigh,NC,27615,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.8975875,-78.6528728,2020-06-17 0:00:00,152889,,J1772,,Free
845,Publix #1654,1720 Shoremeade Rd,Mount Pleasant,SC,29464,843-388-9370,Public,Store business hours; customer use only while shopping at Publix,,2,,2,Non-Networked,GPS,32.828026,-79.8373,,152994,2019-05-23 0:00:00,J1772,PARKING_LOT,Free
846,HENDRICK MINI,7036 E Independence Blvd,Charlotte,NC,28227,888-758-4389,Public,24 hours daily,,1,,1,ChargePoint Network,GPS,35.16482,-80.74191,2020-06-17 0:00:00,153007,,J1772,,Free
847,AEMC-HAMPTON IN,115 Hampton Dr,Edenton,NC,27932,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,36.0785422,-76.6170018,2020-06-17 0:00:00,153145,,J1772,,"Pricing is based on length of time and kWh used. $0 per hour, and $1.75 per additional hour, $0.14 per kWh"
848,Harrah's Cherokee Casino and Resort location,777 Casino Drive,Cherokee,NC,28719,800-663-5633,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,12,,12,SemaCharge Network,GPS,35.4698249,-83.2994593,2020-06-17 0:00:00,153246,,J1772,,FREE
849,Parkside Town Commons - Tesla Supercharger,7119 O'Kelly Chapel Road,Cary,NC,27519,877-798-3752,Public,24 hours daily; for Tesla use only,,,12,12,Tesla,GPS,35.8436,-78.8864,2020-05-01 0:00:00,153454,2020-01-31 0:00:00,TESLA,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
850,LRC-GB,807 E Main St,Durham,NC,27701,888-758-4389,Public,24 hours daily,,4,,4,ChargePoint Network,200-9,35.989893,-78.891799,2020-06-17 0:00:00,153510,,J1772,,$1.5 per kWh
851,BMW HENDRICK NC,6950 US-74,Charlotte,NC,28227,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.1661905,-80.7432321,2020-06-17 0:00:00,153519,,J1772,,Free
852,TCEMC,4255 S U.S. 117 Alt Hwy,Dudley,NC,28333,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.2751938,-78.0387229,2020-06-17 0:00:00,154063,,J1772,,Free
853,SPG,9921 Horizon Overlook Rd,Raleigh,NC,27617,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.8964545,-78.8053182,2020-06-17 0:00:00,154064,,J1772,,Free
854,TOWNCHAPELHILL1,140 west Rosemary parking deck,Chapel Hill,NC,27516,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.913395,-79.05766,2020-06-17 0:00:00,154173,,J1772,,Free
855,TOWNCHAPELHILL1,203 W Rosemary St,Chapel Hill,NC,27516,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.9133275,-79.0577129,2020-06-17 0:00:00,154174,,J1772,,Free
856,The Newton Apartments,15934 White St,Charlotte,NC,28278,888-998-2546,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,1,,1,Blink Network,GPS,35.481444,-80.85429,2020-06-17 0:00:00,154217,,J1772,,Level 2: $0.49 per kWh
857,CEPCI DR,20 Cooperative Way,Columbia,SC,29210,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.042585,-81.114864,2020-06-17 0:00:00,154304,,J1772,,Free
858,MAXWELL CENTER,3114 Wayne Memorial Dr,Goldsboro,NC,27534,888-758-4389,Public,24 hours daily,,3,,3,ChargePoint Network,200-8,35.406615,-77.945853,2020-06-17 0:00:00,154337,,J1772,,Free
859,CENTRAL EMC HQ,125 Wilson Rd,Sanford,NC,27332,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,35.4464229,-79.1343254,2020-06-17 0:00:00,154434,,J1772,,$0.14 per kWh
860,"CHARLOTTE, NC",500 Dalton Ave,Charlotte,NC,28206,888-758-4389,Public,24 hours daily,,8,,8,ChargePoint Network,200-9,35.240279,-80.83593,2020-06-17 0:00:00,154779,,J1772,,Free
861,JOEMC,1248 NC-210,Sneads Ferry,NC,28460,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.5290708,-77.4350233,2020-06-17 0:00:00,155152,,J1772,,Free
862,JOEMC,259 Western Blvd,Jacksonville,NC,28546,888-758-4389,Public,24 hours daily,,2,,2,ChargePoint Network,GPS,34.7586396,-77.3823368,2020-06-17 0:00:00,155153,,J1772,,Free
863,REVUP1,1415 E Dixie Dr,Asheboro,NC,27203,888-758-4389,Public,24 hours daily,,,2,2,ChargePoint Network,GPS,35.6999074,-79.787618,2020-06-17 0:00:00,155154,,CHADEMO J1772COMBO,,"Pricing is based on length of time and kWh used. $0 per hour, and $1.75 per additional hour, $0.27 per kWh"
864,BMW,Unnamed Road,Greer,SC,29651,888-758-4389,Public,24 hours daily,,6,,6,ChargePoint Network,GPS,34.8929232,-82.1851021,2020-06-17 0:00:00,155156,,J1772,,Free
865,Magnolia Park,1025 Woodruff Rd,Greenville,SC,29607,888-998-2546,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,1,,1,Blink Network,GPS,34.8332,-82.3081,2020-06-17 0:00:00,155171,,J1772,,Level 2: $0.03 per 30 seconds
866,McDonald's Store #27548,3494 Kildaire Farm Road,Cary,NC,27518,888-998-2546,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,1,,1,Blink Network,GPS,35.704118,-78.795636,2020-06-17 0:00:00,155208,,J1772,,Level 2: $0.49 per kWh
